inventory_id,snapshot_month,item_type,item_id,item_code,item_name,warehouse_id,warehouse_name,batch_number,quantity,unit_price,total_price,earliest_storage_date,max_storage_age,storage_reason,storage_note,consumption_path,created_date,status
INV0001394,2023-03,Material,M0059,PART-DAMPER-HARD,硬质减震球,WH002,电子材料仓,BN230501-001,3049,817.87,2493685.63,2023-04-17,22,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001395,2023-03,Material,M0060,COMP-FC-PCB-B1,基础飞控主板,WH002,电子材料仓,BN230501-001,1772,1281.09,2270091.48,2023-03-06,60,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001396,2023-03,Material,M0061,PART-IMU-MPU6050,MPU6050六轴传感器,WH002,电子材料仓,BN230501-001,2944,1435.58,4226347.52,2023-02-25,78,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001397,2023-03,Material,M0062,PART-BARO-MS5611,MS5611气压计,WH002,电子材料仓,BN230501-001,4087,5170.22,21130689.14,2023-01-21,108,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001398,2023-03,Material,M0063,PART-GNSS-UBLOX-M8N,uBlox M8N GPS模块,WH002,电子材料仓,BN230501-001,3204,2443.09,7827660.36,2023-01-23,101,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001399,2023-03,Material,M0064,PART-COMPASS-QMC5883,QMC5883电子罗盘,WH002,电子材料仓,BN230501-001,3423,4979.86,17046060.78,2023-03-28,30,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001400,2023-03,Material,M0065,COMP-FC-CASE-PLA,飞控塑料外壳,WH002,电子材料仓,BN230501-001,4346,308.07,1338872.22,2023-02-14,65,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001401,2023-03,Material,M0066,COMP-FC-PCB-A1,高级飞控主板,WH002,电子材料仓,BN230501-001,2848,2929.06,8341962.88,2023-04-18,27,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001402,2023-03,Material,M0067,PART-IMU-ICM20689,ICM20689高精度IMU,WH002,电子材料仓,BN230501-001,4156,2534.92,10535127.52,2023-01-05,117,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001403,2023-03,Material,M0068,PART-BARO-DPS310,DPS310高精度气压计,WH002,电子材料仓,BN230501-001,1857,401.24,745102.68,2023-02-18,71,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001404,2023-03,Material,M0069,PART-GNSS-UBLOX-M9N,uBlox M9N多频GPS,WH002,电子材料仓,BN230501-001,2055,334.04,686452.2,2023-02-07,68,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001405,2023-03,Material,M0070,PART-COMPASS-IST8310,IST8310三轴罗盘,WH002,电子材料仓,BN230501-001,3918,615.22,2410431.96,2023-03-04,68,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001406,2023-03,Material,M0071,COMP-FC-CASE-AL,飞控铝合金外壳,WH002,电子材料仓,BN230501-001,3994,2784.89,11122850.66,2023-03-24,52,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001407,2023-03,Material,M0072,COMP-FC-PCB-R1,RTK飞控主板,WH002,电子材料仓,BN230501-001,2373,2031.96,4821841.08,2023-04-14,4,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001408,2023-03,Material,M0073,PART-IMU-ADIS16505,ADIS16505工业级IMU,WH002,电子材料仓,BN230501-001,4418,1532.21,6769303.78,2023-02-17,64,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001409,2023-03,Material,M0074,PART-GNSS-RTK-F9P,ZED-F9P RTK定位模块,WH002,电子材料仓,BN230501-001,3283,3608.31,11846081.73,2023-01-29,103,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001410,2023-03,Material,M0075,PART-4G-MODULE,4G通信模块,WH002,电子材料仓,BN230501-001,2363,658.25,1555444.75,2023-03-05,57,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001411,2023-03,Material,M0076,COMP-FC-CASE-AL-IND,工业级铝合金外壳,WH002,电子材料仓,BN230501-001,4416,1653.32,7301061.12,2023-02-25,65,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001412,2023-03,Material,M0077,PART-MOTOR-2212-920KV,2212 920KV无刷电机,WH004,机电仓,BN230501-001,2913,53.7,156428.1,2023-04-15,11,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001413,2023-03,Material,M0078,PART-ESC-30A,30A电调,WH004,机电仓,BN230501-001,3650,5063.01,18479986.5,2023-02-11,82,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001414,2023-03,Material,M0079,PART-PROP-9045,9045塑料螺旋桨,WH004,机电仓,BN230501-001,2719,2411.05,6555644.95,2023-03-28,25,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001415,2023-03,Material,M0080,PART-CABLE-ESC,电调连接线,WH004,机电仓,BN230501-001,3390,4500.76,15257576.4,2023-03-11,45,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001416,2023-03,Material,M0081,PART-MOTOR-2312-960KV,2312 960KV高效电机,WH004,机电仓,BN230501-001,3423,1395.15,4775598.45,2023-03-08,55,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001417,2023-03,Material,M0082,PART-ESC-40A,40A电调,WH004,机电仓,BN230501-001,4283,3600.69,15421755.27,2023-02-14,74,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001418,2023-03,Material,M0083,PART-PROP-9450-CF,9450碳纤维螺旋桨,WH004,机电仓,BN230501-001,3134,3429.75,10748836.5,2023-01-11,96,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001419,2023-03,Material,M0084,PART-CABLE-ESC-SIL,硅胶电调线,WH004,机电仓,BN230501-001,2056,2783.91,5723718.96,2023-01-10,101,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001420,2023-03,Material,M0085,PART-MOTOR-4114-400KV,4114 400KV高扭矩电机,WH004,机电仓,BN230501-001,2521,4715.1,11886767.1,2023-04-11,15,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001421,2023-03,Material,M0086,PART-ESC-50A-FOC,50A FOC电调,WH004,机电仓,BN230501-001,2211,4619.39,10213471.29,2023-04-10,24,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001422,2023-03,Material,M0087,PART-PROP-1755-CF,1755碳纤维螺旋桨,WH004,机电仓,BN230501-001,2991,1307.84,3911749.44,2023-04-05,33,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001423,2023-03,Material,M0088,PART-CABLE-ESC-HD,加强型电调线,WH004,机电仓,BN230501-001,3972,1666.04,6617510.88,2023-01-23,101,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001424,2023-03,Material,M0089,PART-BAT-6S-10000,6S10000mAh智能电池,WH003,配件仓,BN230501-001,1544,1306.17,2016726.48,2023-01-05,118,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001425,2023-03,Material,M0090,COMP-BAT-MANAGER,双电池管理模块,WH003,配件仓,BN230501-001,3837,275.49,1057055.13,2023-01-06,126,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001426,2023-03,Material,M0091,COMP-BAT-MOUNT,电池固定架,WH003,配件仓,BN230501-001,4783,1443.02,6901964.66,2023-01-08,124,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001427,2023-03,Material,M0092,PART-MCU-STM32F427,STM32F427主控芯片,WH002,电子材料仓,BN230501-001,1923,689.08,1325100.84,2023-01-16,94,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001428,2023-03,Material,M0093,PART-PCB-FC-4L,4层飞控PCB板,WH002,电子材料仓,BN230501-001,3919,3527.78,13825369.82,2023-04-04,17,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001429,2023-03,Material,M0094,PART-CRYSTAL-8M,8MHz晶振,WH002,电子材料仓,BN230501-001,4615,2790.73,12879218.95,2023-03-01,74,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001430,2023-03,Material,M0095,PART-CRYSTAL-32K,32.768KHz晶振,WH002,电子材料仓,BN230501-001,2025,3545.12,7178868.0,2023-01-01,125,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001431,2023-03,Material,M0096,PART-POWER-REG-5V,5V稳压芯片,WH002,电子材料仓,BN230501-001,1993,4255.41,8481032.13,2023-04-20,9,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001432,2023-03,Material,M0097,PART-POWER-REG-3.3V,3.3V稳压芯片,WH002,电子材料仓,BN230501-001,4118,2219.57,9140189.26,2023-04-06,28,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001433,2023-03,Material,M0098,PART-CONN-DF13-6P,DF13 6PIN连接器,WH002,电子材料仓,BN230501-001,3190,4472.44,14267083.6,2023-03-09,56,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001434,2023-03,Material,M0099,PART-RES-SMD-0402,0402贴片电阻,WH002,电子材料仓,BN230501-001,4896,208.93,1022921.28,2023-01-04,119,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001435,2023-03,Material,M0100,PART-CAP-SMD-0402,0402贴片电容,WH002,电子材料仓,BN230501-001,2456,1307.26,3210630.56,2023-01-27,100,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001436,2023-03,Material,M0101,PART-MCU-STM32H743,STM32H743高性能芯片,WH002,电子材料仓,BN230501-001,2826,2850.6,8055795.6,2023-01-15,94,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001437,2023-03,Material,M0102,PART-PCB-FC-6L,6层飞控PCB板,WH002,电子材料仓,BN230501-001,5196,3753.12,19501211.52,2023-02-04,79,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001438,2023-03,Material,M0103,PART-CRYSTAL-25M,25MHz晶振,WH002,电子材料仓,BN230501-001,5035,4535.18,22834631.3,2023-03-25,41,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001439,2023-03,Material,M0104,PART-POWER-REG-5V-3A,5V 3A稳压模块,WH002,电子材料仓,BN230501-001,5571,853.8,4756519.8,2023-01-11,101,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001440,2023-03,Material,M0105,PART-CONN-GH-1.25-6P,GH1.25 6PIN连接器,WH002,电子材料仓,BN230501-001,3057,3625.78,11084009.46,2023-04-02,41,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001441,2023-03,Material,M0106,PART-RES-SMD-0201,0201贴片电阻,WH002,电子材料仓,BN230501-001,2791,3909.55,10911554.05,2023-03-03,58,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001442,2023-03,Material,M0107,PART-CAP-SMD-0201,0201贴片电容,WH002,电子材料仓,BN230501-001,5171,1214.43,6279817.53,2023-01-11,122,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001443,2023-03,Material,M0108,PART-MCU-STM32H753,STM32H753双核芯片,WH002,电子材料仓,BN230501-001,3522,545.9,1922659.8,2023-01-25,89,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001444,2023-03,Material,M0109,PART-PCB-FC-8L,8层飞控PCB板,WH002,电子材料仓,BN230501-001,3730,2430.82,9066958.6,2023-01-05,117,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001445,2023-03,Material,M0110,PART-FPGA-ICE40,ICE40 FPGA,WH002,电子材料仓,BN230501-001,2547,1812.78,4617150.66,2023-02-25,67,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001446,2023-03,Material,M0111,PART-CONN-GH-1.25-10P,GH1.25 10PIN连接器,WH002,电子材料仓,BN230501-001,3517,1144.74,4026050.58,2023-01-03,108,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001447,2023-03,Material,M0112,RAW-ABS-PELLET,ABS塑料粒子,WH005,原材料仓,BN230501-001,3729,1899.74,7084130.46,2023-03-31,25,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001448,2023-03,Material,M0113,RAW-CF-PLATE-3MM,3mm碳纤维板,WH005,原材料仓,BN230501-001,3672,5034.68,18487344.96,2023-04-16,23,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001449,2023-03,Material,M0114,PART-SCREW-M2.5-8,M2.5x8螺钉,WH002,电子材料仓,BN230501-001,3467,2489.29,8630368.43,2023-02-01,89,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001450,2023-03,Material,M0115,RAW-CF-TUBE-16MM,16mm碳纤维管,WH005,原材料仓,BN230501-001,6586,2623.75,17280017.5,2023-01-07,101,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001451,2023-03,Material,M0116,PART-PCB-2L,2层PCB板,WH002,电子材料仓,BN230501-001,4213,4304.2,18133594.6,2023-04-10,17,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001452,2023-03,Material,M0117,PART-MOSFET-DUAL,双路MOSFET,WH002,电子材料仓,BN230501-001,2335,4884.86,11406148.1,2023-02-09,81,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001453,2023-03,Material,M0118,PART-MCU-STM32F103,STM32F103控制芯片,WH002,电子材料仓,BN230501-001,2806,3084.23,8654349.38,2023-04-11,24,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001454,2023-03,Material,M0119,RAW-SI-WAFER-8IN,8英寸硅晶圆,WH005,原材料仓,BN230501-001,4469,1553.66,6943306.54,2023-01-14,115,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001455,2023-03,Material,M0120,RAW-SI-WAFER-12IN,12英寸硅晶圆,WH005,原材料仓,BN230501-001,7000,613.8,4296600.0,2023-02-18,60,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001456,2023-03,Material,M0121,RAW-NEODYMIUM,钕铁硼磁性材料,WH005,原材料仓,BN230501-001,7903,1290.63,10199848.89,2023-03-31,25,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001457,2023-03,Material,M0122,RAW-COPPER-WIRE,铜漆包线,WH005,原材料仓,BN230501-001,4713,2693.1,12692580.3,2023-04-24,6,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001458,2023-03,Material,M0123,RAW-AL-ALLOY,铝合金材料,WH005,原材料仓,BN230501-001,8008,3420.3,27389762.4,2023-01-27,100,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001459,2023-03,Material,M0124,RAW-LIPO-CELL,锂聚合物电芯,WH005,原材料仓,BN230501-001,5377,955.44,5137400.88,2023-01-29,96,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001460,2023-03,Material,M0125,RAW-FR4-CCL,FR4覆铜板,WH005,原材料仓,BN230501-001,6446,4442.27,28634872.42,2023-01-29,93,采购入库,PO-202305001,生产领用,2023-03-31,Active
INV0001461,2023-04,Product,P0001,UAV-XF-BASIC,旋风基础版整机,WH001,中央成品仓,FG230501-001,1003,39733.54,39852740.62,2023-04-30,1,生产入库,工序完工-总装线,销售出库,2023-04-30,Active
INV0001462,2023-04,Product,P0002,UAV-XF-BASIC-PLUS,旋风增强版整机,WH001,中央成品仓,FG230501-001,4513,35236.59,159022730.67,2023-04-27,18,生产入库,工序完工-总装线,销售出库,2023-04-30,Active
INV0001463,2023-04,Product,P0003,UAV-XF-PRO-A,巡风摄影版整机,WH001,中央成品仓,FG230501-001,4224,6480.89,27375279.36,2023-04-17,4,生产入库,工序完工-总装线,销售出库,2023-04-30,Active
INV0001464,2023-04,Product,P0004,UAV-XF-PRO-B,巡风探索版整机,WH001,中央成品仓,FG230501-001,5249,27591.16,144825998.84,2023-04-23,9,生产入库,工序完工-总装线,销售出库,2023-04-30,Active
INV0001465,2023-04,Product,P0005,UAV-XF-PRO-C,巡风全能版整机,WH001,中央成品仓,FG230501-001,2188,38629.28,84520864.64,2023-04-24,7,生产入库,工序完工-总装线,销售出库,2023-04-30,Active
INV0001466,2023-04,Product,P0006,UAV-JF-ENT-AG,极风农业版整机,WH001,中央成品仓,FG230501-001,4141,14750.29,61080950.89,2023-04-17,20,生产入库,工序完工-总装线,销售出库,2023-04-30,Active
INV0001467,2023-04,Product,P0007,UAV-JF-ENT-SV,极风测绘版整机,WH001,中央成品仓,FG230501-001,2856,45033.79,128616504.24,2023-04-05,22,生产入库,工序完工-总装线,销售出库,2023-04-30,Active
INV0001468,2023-04,Product,P0008,UAV-JF-ENT-SC,极风安防版整机,WH001,中央成品仓,FG230501-001,736,36645.22,26970881.92,2023-04-25,4,生产入库,工序完工-总装线,销售出库,2023-04-30,Active
INV0001469,2023-04,Product,P0009,UAV-BF-IND-H20,霸风20L植保无人机,WH001,中央成品仓,FG230501-001,3170,14176.34,44938997.8,2023-04-26,18,生产入库,工序完工-总装线,销售出库,2023-04-30,Active
INV0001470,2023-04,Product,P0010,UAV-BF-IND-H30,霸风30L植保无人机,WH001,中央成品仓,FG230501-001,2401,9271.56,22261015.56,2023-04-27,1,生产入库,工序完工-总装线,销售出库,2023-04-30,Active
INV0001471,2023-04,Material,M0001,ASSY-BODY-PLA-01,入门塑料机身总成,WH001,中央成品仓,FG230501-001,112,20751.6,2324179.2,2023-04-03,14,生产入库,工序完工-机身生产线,生产领用,2023-04-30,Active
INV0001472,2023-04,Material,M0010,ASSY-BODY-CF-01,碳纤维机身总成,WH001,中央成品仓,FG230501-001,181,38508.55,6970047.55,2023-04-29,1,生产入库,工序完工-机身生产线,生产领用,2023-04-30,Active
INV0001473,2023-04,Material,M0020,ASSY-BODY-IND-01,工业级强化机身总成,WH001,中央成品仓,FG230501-001,144,22950.08,3304811.52,2023-04-01,36,生产入库,工序完工-机身生产线,生产领用,2023-04-30,Active
INV0001474,2023-04,Material,M0002,ASSY-FC-BASIC,基础飞控总成,WH001,中央成品仓,FG230501-001,182,32576.29,5928884.78,2023-04-04,41,生产入库,工序完工-飞控组装线,生产领用,2023-04-30,Active
INV0001475,2023-04,Material,M0011,ASSY-FC-ADV,高级飞控总成,WH001,中央成品仓,FG230501-001,236,37925.83,8950495.88,2023-04-24,1,生产入库,工序完工-飞控组装线,生产领用,2023-04-30,Active
INV0001476,2023-04,Material,M0021,ASSY-FC-RTK,RTK高精度飞控总成,WH001,中央成品仓,FG230501-001,155,40054.57,6208458.35,2023-04-23,1,生产入库,工序完工-飞控组装线,生产领用,2023-04-30,Active
INV0001477,2023-04,Material,M0004,ASSY-PWR-STD,标准动力系统总成,WH001,中央成品仓,FG230501-001,232,16087.35,3732265.2,2023-04-03,22,生产入库,工序完工-动力总成线,生产领用,2023-04-30,Active
INV0001478,2023-04,Material,M0013,ASSY-PWR-EFF,高效动力系统总成,WH001,中央成品仓,FG230501-001,142,26170.55,3716218.1,2023-04-22,1,生产入库,工序完工-动力总成线,生产领用,2023-04-30,Active
INV0001479,2023-04,Material,M0023,ASSY-PWR-TQ,高扭矩动力系统总成,WH001,中央成品仓,FG230501-001,260,20886.63,5430523.8,2023-04-25,20,生产入库,工序完工-动力总成线,生产领用,2023-04-30,Active
INV0001480,2023-04,Material,M0024,ASSY-BAT-DUAL,双电池冗余系统,WH001,中央成品仓,FG230501-001,146,37012.54,5403830.84,2023-04-22,6,生产入库,工序完工-电池PACK线,生产领用,2023-04-30,Active
INV0001481,2023-04,Material,M0019,VIRT-CAM-SEL,相机配置选择件,WH001,中央成品仓,FG230501-001,231,33624.62,7767287.22,2023-04-28,9,生产入库,工序完工-总装线,生产领用,2023-04-30,Active
INV0001482,2023-04,Material,M0001,ASSY-BODY-PLA-01,入门塑料机身总成,WH002,电子材料仓,BN230501-001,4302,5137.45,22101309.9,2023-03-21,27,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001483,2023-04,Material,M0002,ASSY-FC-BASIC,基础飞控总成,WH002,电子材料仓,BN230501-001,3058,1144.29,3499238.82,2023-02-12,81,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001484,2023-04,Material,M0003,PART-CAM-FIX-12MP,1200万像素固定相机,WH002,电子材料仓,BN230501-001,840,3961.55,3327702.0,2023-01-16,119,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001485,2023-04,Material,M0004,ASSY-PWR-STD,标准动力系统总成,WH002,电子材料仓,BN230501-001,3693,4042.79,14930023.47,2023-04-20,2,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001486,2023-04,Material,M0005,PART-BAT-2S-3000,标准智能电池2S3000mAh,WH003,配件仓,BN230501-001,1224,1026.88,1256901.12,2023-04-16,17,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001487,2023-04,Material,M0006,PART-RC-BASIC,基础遥控器,WH003,配件仓,BN230501-001,4898,3756.79,18400757.42,2023-01-02,129,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001488,2023-04,Material,M0007,PART-CAM-FIX-20MP,2000万像素固定相机,WH002,电子材料仓,BN230501-001,676,2082.78,1407959.28,2023-02-20,57,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001489,2023-04,Material,M0008,PART-BAT-3S-4000,增强智能电池3S4000mAh,WH003,配件仓,BN230501-001,1150,702.56,807944.0,2023-02-25,77,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001490,2023-04,Material,M0009,PART-RC-ADV,高级遥控器,WH003,配件仓,BN230501-001,2152,2741.15,5898954.8,2023-01-19,94,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001491,2023-04,Material,M0010,ASSY-BODY-CF-01,碳纤维机身总成,WH002,电子材料仓,BN230501-001,3338,2163.43,7221529.34,2023-02-09,88,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001492,2023-04,Material,M0011,ASSY-FC-ADV,高级飞控总成,WH002,电子材料仓,BN230501-001,4305,1131.45,4870892.25,2023-03-09,58,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001493,2023-04,Material,M0012,PART-CAM-GIMBAL-1INCH,1英寸三轴云台相机,WH002,电子材料仓,BN230501-001,872,2486.5,2168228.0,2023-02-18,76,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001494,2023-04,Material,M0013,ASSY-PWR-EFF,高效动力系统总成,WH002,电子材料仓,BN230501-001,4603,575.6,2649486.8,2023-01-04,119,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001495,2023-04,Material,M0014,PART-BAT-4S-5200,高容智能电池4S5200mAh,WH003,配件仓,BN230501-001,944,3420.7,3229140.8,2023-01-13,107,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001496,2023-04,Material,M0015,PART-RC-PRO,专业遥控器,WH003,配件仓,BN230501-001,2976,1955.58,5819806.08,2023-03-06,65,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001497,2023-04,Material,M0016,PART-AVOID-VISION,视觉避障系统,WH002,电子材料仓,BN230501-001,3524,1315.57,4636068.68,2023-02-16,59,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001498,2023-04,Material,M0017,PART-CAM-ZOOM,变焦相机模组,WH002,电子材料仓,BN230501-001,1225,3275.75,4012793.75,2023-04-23,6,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001499,2023-04,Material,M0018,PART-AVOID-ENHANCED,增强避障系统（视觉+红外）,WH002,电子材料仓,BN230501-001,2655,2637.89,7003597.95,2023-01-01,124,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001500,2023-04,Material,M0019,VIRT-CAM-SEL,相机配置选择件,WH002,电子材料仓,BN230501-001,2139,1743.35,3729025.65,2023-02-01,99,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001501,2023-04,Material,M0020,ASSY-BODY-IND-01,工业级强化机身总成,WH002,电子材料仓,BN230501-001,3148,2297.17,7231491.16,2023-04-04,25,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001502,2023-04,Material,M0021,ASSY-FC-RTK,RTK高精度飞控总成,WH002,电子材料仓,BN230501-001,4684,3511.03,16445664.52,2023-01-02,112,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001503,2023-04,Material,M0022,PART-CAM-FPV,FPV图传相机,WH002,电子材料仓,BN230501-001,847,868.37,735509.39,2023-01-17,91,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001504,2023-04,Material,M0023,ASSY-PWR-TQ,高扭矩动力系统总成,WH002,电子材料仓,BN230501-001,5496,3068.67,16865410.32,2023-01-03,116,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001505,2023-04,Material,M0024,ASSY-BAT-DUAL,双电池冗余系统,WH003,配件仓,BN230501-001,5224,3190.5,16667172.0,2023-02-19,71,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001506,2023-04,Material,M0025,PART-RC-IND,工业遥控器,WH003,配件仓,BN230501-001,2546,784.54,1997438.84,2023-01-17,93,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001507,2023-04,Material,M0026,PART-SPRAYER-16L,16升智能喷洒系统,WH003,配件仓,BN230501-001,3585,4627.27,16588762.95,2023-02-16,74,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001508,2023-04,Material,M0027,PART-RADAR-ALT,雷达测高仪,WH002,电子材料仓,BN230501-001,4511,106.05,478391.55,2023-02-21,58,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001509,2023-04,Material,M0028,PART-CAM-SURVEY-42MP,4200万像素测绘相机,WH002,电子材料仓,BN230501-001,906,5138.44,4655426.64,2023-01-02,113,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001510,2023-04,Material,M0029,PART-LIDAR,激光雷达模块,WH002,电子材料仓,BN230501-001,3361,302.26,1015895.86,2023-03-25,49,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001511,2023-04,Material,M0030,PART-CAM-THERMAL,红外热成像相机,WH002,电子材料仓,BN230501-001,905,451.24,408372.2,2023-04-14,30,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001512,2023-04,Material,M0031,PART-CAM-ZOOM-30X,30倍变焦可见光相机,WH002,电子材料仓,BN230501-001,656,4777.89,3134295.84,2023-04-16,6,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001513,2023-04,Material,M0032,PART-SPOTLIGHT-50W,50W强光照明灯,WH002,电子材料仓,BN230501-001,3431,633.33,2172955.23,2023-04-08,37,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001514,2023-04,Material,M0033,PART-FRAME-HEX-CF,六轴碳纤维机架,WH002,电子材料仓,BN230501-001,2838,871.01,2471926.38,2023-02-13,66,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001515,2023-04,Material,M0034,PART-BAT-12S-16000,12S16000mAh工业电池,WH003,配件仓,BN230501-001,839,2036.86,1708925.54,2023-02-06,90,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001516,2023-04,Material,M0035,PART-SPRAYER-20L,20升智能喷洒系统,WH003,配件仓,BN230501-001,3341,3700.83,12364473.03,2023-02-14,87,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001517,2023-04,Material,M0036,PART-FRAME-HEX-CF-HD,六轴重载碳纤维机架,WH002,电子材料仓,BN230501-001,2787,1628.01,4537263.87,2023-01-23,108,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001518,2023-04,Material,M0037,PART-MOTOR-5010-PRO,5010重载无刷电机,WH004,机电仓,BN230501-001,2984,1863.24,5559908.16,2023-01-31,90,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001519,2023-04,Material,M0038,PART-ESC-60A,60A电调,WH004,机电仓,BN230501-001,3732,597.06,2228227.92,2023-02-26,58,采购入库,PO-202305001,生产领用,2023-04-30,Active
INV0001520,2023-04,Material,M0039,PART-PROP-3016-CF,3016碳纤螺旋桨,WH004,机电仓,BN230501-001,2616,116.64,305130.24,2023-03-12,45,采购入库,PO-202305001,生产领用,2023-04-30,Active
